interaction_id,date,icp,pain_area,duration_min,score
3143fa1a-04a4-442d-8e33-66323bbeec5f,2026-05-05,Large Family,Availability,29,-0.31
1cf48c96-a238-408c-8fc7-4ed002604a37,2026-03-15,Low Income,Financing,12,-0.16
c08b163c-1156-4b99-82b0-8bf3a0520153,2026-03-19,Large Family,Economy,8,0.13
91ef677b-07bd-4ca6-aa35-fa9a0af1cde5,2026-03-09,Couple,Budget,19,-0.88
51be3161-86f1-472f-8618-9a65ed9cd9a5,2026-04-04,Student,Availability,3,-0.53
97b1fd09-54b7-4780-89f5-6543cc4f26c3,2026-04-23,Family,Availability,10,-0.49
937859af-976d-46c1-a859-cc93d706f22d,2026-04-03,Couple,Financing,13,-0.43
28f49cf8-bb81-47c1-901d-ae8ff1b517f3,2026-03-03,Student,Availability,17,0.99
d1463644-4175-44d6-8380-feb63c5e2cf7,2026-05-01,Couple,Financing,13,-0.64
b03526dc-92df-454d-a0ad-9299db307aab,2026-05-13,Student,Financing,11,-0.34
f50600c0-f603-4817-8cd1-46aef93647a8,2026-02-21,Business,Right Vehicle,9,-0.33
df1de6ad-c4c9-4943-9974-4973882950ef,2026-03-29,Business,Financing,31,-0.92
71ceafab-e8f0-4237-818d-f537a4532238,2026-05-10,Student,Economy,16,0.83
ef216b07-5c17-4584-8f50-ae2fac0e464d,2026-05-14,Large Family,Economy,28,-0.14
9f5a9a94-4b24-41de-9b11-e7336028a5a4,2026-03-03,Student,Economy,21,-0.53
c99edbac-f077-4a17-97c5-21aa928fa781,2026-03-07,Low Income,Financing,35,-0.74
fd5ce637-8e42-4fb1-8241-91ac837648df,2026-03-20,Couple,Availability,28,0.69
49b15c66-e313-489d-9d58-982a8763c14b,2026-02-25,Couple,Budget,12,-0.78
be445aa9-9da4-4fd1-801d-c02ff1d91ff2,2026-05-02,Family,Availability,30,0.65
110eb7cf-f98a-46db-832c-1fc21cc9f1c4,2026-03-10,Business,Right Vehicle,9,-0.55
24ed4096-47cf-4269-acc2-d32ae06d54f3,2026-02-23,Business,Availability,40,0.53
48aaaea0-1948-41c0-9f56-13f9e8756bf5,2026-03-20,Low Income,Budget,13,-0.01
58e000d7-0941-479e-b225-caa99b4ad044,2026-02-21,Business,Economy,30,-0.8
7b96bd91-7b73-4a2f-b67c-f6433ef716e0,2026-04-20,Family,Economy,5,0.31
f19155a6-b942-4bea-948d-9fb723279fda,2026-02-24,Business,Availability,35,0.11
d26b4097-f0db-4531-b00c-402e5ab81aaa,2026-03-31,Family,Economy,2,0.77
883a1309-310c-4e93-a256-e520ae347ed0,2026-03-28,Family,Economy,32,-0.54
0d84cea9-66ef-496e-8d11-9ed4813c1e22,2026-03-03,Low Income,Financing,4,-0.97
f6f1f68e-3111-4e80-a005-c307cf85156b,2026-04-07,Low Income,Budget,20,0.66
287243fd-8268-43ff-9076-947de1d5a896,2026-04-15,Family,Availability,36,-0.88
3dd6fb05-4d93-4742-9416-651ccd225e8e,2026-04-01,Student,Budget,2,-0.85
9228f6ec-4c9d-42b5-b656-8fd0acd70036,2026-03-20,Student,Budget,25,-0.45
b36f7265-9318-431d-afa4-af9034d7dce2,2026-03-15,Low Income,Financing,17,0.74
4c50ad54-27fe-4918-9890-0d6bd6db5ad8,2026-03-24,Low Income,Economy,24,0.95
6cd5d1b8-afe5-4318-964e-2ddcb340e4af,2026-04-10,Couple,Availability,16,0.03
efcb4973-c332-4634-b0ca-1588adbf4175,2026-03-10,Low Income,Availability,36,0.16
8263098e-a85e-4d4d-8d6f-3f3d3a31e503,2026-04-21,Family,Financing,38,-1.0
e1727a9a-64f9-4314-b475-906656891c08,2026-02-26,Business,Economy,18,0.66
1f3e39d3-15c4-4a7b-88e6-55e94814fb44,2026-05-13,Business,Budget,6,-0.59
1c255119-78af-46af-ba97-afbb82f70fcf,2026-03-24,Couple,Financing,30,0.4
94b4ff44-7c89-4dde-a9b3-929cabf8ed9c,2026-03-06,Family,Right Vehicle,37,-0.36
efffc619-2aad-4929-aecd-8cf15e786205,2026-05-12,Large Family,Financing,13,-0.49
2217e0a6-6717-4e36-b837-731f692624d4,2026-05-21,Student,Right Vehicle,7,0.3
415f4206-7077-4475-892f-4826d498a021,2026-04-26,Large Family,Budget,25,-0.49
d88e28c6-2645-4d0d-a865-84ab3b3ad282,2026-03-27,Low Income,Right Vehicle,32,0.15
2099e074-51db-4cd7-956f-62766ee891f5,2026-04-18,Large Family,Availability,23,0.63
1fc7dc6d-c75b-4ea5-9803-1776d3869abf,2026-05-13,Low Income,Availability,21,0.16
53e94aac-0c76-4f69-8b56-5cf829c999a1,2026-02-23,Business,Budget,32,-0.82
10755f2f-0e4c-468f-a68a-ed1090635546,2026-02-27,Couple,Budget,20,-0.04
d5ecbdd5-89c0-498f-9dda-d2692f792568,2026-05-22,Low Income,Right Vehicle,39,0.37
b9aeb0dd-011e-4db4-9701-ad4a4f642da7,2026-05-10,Student,Economy,39,0.58
7f05db41-8eba-4bb0-a40a-fa0d32577a87,2026-03-10,Student,Budget,4,0.2
deb01f67-74dd-4bc0-9c64-49ad54b35103,2026-03-11,Family,Financing,33,-0.99
cd81dd6e-2ba4-4a0d-a87d-64c02639b501,2026-04-23,Low Income,Availability,10,0.66
e598e066-f554-452e-8343-5af6f2e29b76,2026-04-14,Student,Economy,32,0.67
1876f5f1-d908-4463-85ac-d62a6cde83ee,2026-04-02,Business,Availability,28,-0.93
e4ef2e24-303e-43ab-b5ba-54db9d78e2e4,2026-03-28,Couple,Financing,5,-0.75
62b2d6df-6ecc-44be-a1ff-890ffc24dd98,2026-03-01,Low Income,Economy,26,-0.29
07797788-3062-464b-8c3e-5aee25b56edd,2026-04-17,Large Family,Availability,36,-0.96
ae932ade-2e9b-42a4-be36-76bfcb1004f8,2026-03-28,Low Income,Economy,27,-0.93
4056f7a3-eb40-41f0-aa86-b5b92c92a014,2026-05-15,Business,Availability,18,0.99
e511907a-7a9c-44dd-a85f-517fcb7abbf8,2026-05-05,Student,Financing,39,-0.86
4f9bbdb0-8ef7-4822-9d8f-b6da403d593d,2026-04-10,Large Family,Availability,36,0.76
0787e234-a660-468d-9584-9800a3a3f79f,2026-02-22,Large Family,Economy,17,-0.67
825767e5-730c-4af5-b801-d0b301370d5a,2026-05-08,Family,Availability,24,-0.68
20cfe240-919a-4350-b27e-18b6aaf5174c,2026-03-09,Business,Economy,38,-0.74
eaf636b7-637c-4820-b87d-5b1acbcd2a76,2026-05-10,Large Family,Availability,12,0.13
4e035cfb-060b-4f38-8aa1-ed1d629e4d29,2026-03-23,Business,Availability,21,-0.38
9bf3ad01-3c56-4206-aa40-d966c99d5e9b,2026-03-13,Couple,Right Vehicle,27,-0.22
ddd5861e-7a7a-4361-a5db-da2442b628d2,2026-03-11,Business,Financing,39,-0.89
23ec160e-8f18-4363-a65b-1d0e46d98512,2026-05-03,Couple,Financing,9,0.25
10b142b7-0e5c-4645-9b84-2b72acbbb956,2026-03-26,Low Income,Availability,27,-0.04
da047625-035e-4179-9118-5b21354c6239,2026-03-21,Low Income,Budget,19,0.28
3bc38c81-16f7-4642-aec9-59d3ceb10980,2026-02-25,Couple,Budget,38,0.29
2f0ba574-29eb-4e24-abc2-852f46008ee4,2026-04-16,Business,Economy,13,-0.15
ecb0d25c-4323-4862-8743-bd0dcfd489d1,2026-02-28,Low Income,Financing,27,-1.0
451c6492-b74e-40cb-94ce-fd74102b8a42,2026-03-01,Large Family,Availability,7,-0.6
7e1d1628-c3a8-4937-a336-6b0b10b28ea8,2026-03-04,Student,Budget,6,0.41
620d0a46-35b3-474c-9779-9d059f156d89,2026-04-01,Couple,Financing,39,-0.03
9a1e1f36-2fb8-484f-b246-85550e34c96e,2026-03-13,Family,Economy,23,-0.36
57e03da9-447f-4e23-a5b9-c81bba3a6612,2026-03-18,Large Family,Right Vehicle,19,-0.32
22738ede-a606-464b-b72a-fb2972406bc5,2026-03-09,Low Income,Availability,3,0.52
99e37885-7b1b-4ff4-95ff-7c56fa54a86f,2026-05-02,Couple,Economy,25,-0.01
d91b8d7b-8d04-4d0c-a768-59a960894ffd,2026-03-05,Student,Availability,36,-0.48
135062de-d63c-43c6-bd10-8c7ec3a27ccb,2026-04-27,Student,Financing,33,-0.68
f7adf427-5025-49a2-aa01-561961eac6dc,2026-05-12,Couple,Right Vehicle,27,0.02
26f59754-bb0e-4057-8e0e-83640ce0083e,2026-05-13,Large Family,Budget,6,-0.98
385e574a-f35e-4fa2-8fd6-3fa6adf47046,2026-03-17,Couple,Economy,26,0.18
34ad5e73-55ee-4468-8ed3-27a133a05bb1,2026-03-11,Large Family,Budget,12,-0.67
ae94c7ae-063b-4f74-be5e-cf62f1c494ad,2026-05-15,Low Income,Economy,24,-0.61
588a0561-963e-4bc9-a495-870a1e4fb666,2026-03-05,Family,Economy,32,-0.7
b482d494-039f-4b0a-8cfb-a94f7b180c22,2026-02-26,Business,Economy,28,-0.68
7cc4f268-2021-4e41-8b87-044eb0be6461,2026-05-11,Business,Budget,6,-0.36
8bf0c53e-dac8-4851-a1d2-216dd17060a8,2026-04-17,Family,Right Vehicle,6,0.38
7b76b6d7-bcfe-4655-9f6c-15fd81772396,2026-02-26,Business,Budget,29,-0.42
16fca83a-c6ec-4118-92e5-190f6a7af096,2026-04-30,Large Family,Financing,19,-0.74
b66f47a8-a0d8-46cf-8134-79e9df6aa369,2026-03-13,Student,Right Vehicle,37,-0.91
4906b306-c19b-4cd8-85ec-9bf8120cbed7,2026-04-11,Business,Budget,14,-0.38
264ac11b-4d68-4f15-8f03-9a26605c7205,2026-03-14,Student,Budget,9,0.44
d1edd47c-0540-45da-9925-68302bbf2719,2026-03-14,Couple,Financing,28,0.64
6b01a2ff-fd9e-49cb-bb01-fd56418d3576,2026-03-08,Business,Economy,12,0.42
1339cbf4-a3c7-4142-8165-073d8e87b6f9,2026-04-19,Low Income,Financing,15,-0.17
8ce4e6f2-cef3-4530-8266-4af4157199a6,2026-03-27,Business,Availability,27,-0.05
5d4d90f7-b8a0-448a-910a-a5bec0567516,2026-05-10,Family,Economy,12,-0.27
9f1781fb-bb29-455a-886b-90d32aeff8c6,2026-03-19,Business,Economy,27,-0.8
3abfcd38-30b5-48de-a7a2-611f921e2d0b,2026-04-26,Family,Economy,3,-0.77
106d5ef6-ca4b-411e-a61c-8f788bdb7bad,2026-03-04,Family,Availability,2,0.42
6e0d9f00-773e-4a1d-83d7-d82c63d9feeb,2026-02-22,Business,Right Vehicle,35,0.74
a9b34baf-c9c0-414f-b2aa-0b3292d514a1,2026-05-12,Student,Financing,30,0.27
027546fd-59e5-4db5-95c3-8ff6a29ca6dc,2026-04-14,Business,Financing,16,-0.86
ecb03f59-2694-4323-9290-d9033844e311,2026-04-03,Large Family,Economy,24,0.22
438e728e-1aff-4fb2-92af-0cca3a5e1f92,2026-04-01,Family,Economy,15,0.31
51dc5774-54fe-43dd-a4ee-9f68473b1331,2026-03-17,Business,Availability,21,-0.62
47a44b4c-8e20-4bf5-82fe-dc7d8e10fa82,2026-04-26,Couple,Right Vehicle,4,-0.07
effa6794-86c1-4b45-bd3e-e438d47ecf59,2026-03-04,Business,Availability,14,-0.62
6da24efc-129c-4120-907f-45d245d524db,2026-05-01,Business,Financing,6,-0.75
68c9e6fe-a646-4709-b044-d36f0a93c82b,2026-05-05,Family,Financing,37,-0.7
e161c81f-d933-4682-845c-6b3ab9f10a86,2026-05-05,Couple,Availability,39,0.92
9ae80e4e-45c8-402c-bad3-1709ab007c45,2026-04-05,Family,Availability,32,-0.8
2fecc9ac-c19e-434d-9db5-a35c63ddf911,2026-04-27,Business,Right Vehicle,11,0.76
7f9a6a0e-9100-4313-b991-866f08f5b527,2026-05-18,Large Family,Financing,14,0.72
bd4708f2-388a-4675-98da-bebd77e62622,2026-04-13,Business,Right Vehicle,5,-0.49
8cf072e1-4ed7-4601-88d9-3c75b7ff2567,2026-05-04,Student,Financing,11,-0.53
6ce77b67-cf72-4bca-ba4f-38f5a3ff123e,2026-04-26,Couple,Right Vehicle,32,0.06
ba21ad46-9dcb-4a52-bace-6d9c87fb8387,2026-03-07,Business,Financing,35,0.87
abc472e1-0ffa-47ff-a6d4-7d41ea56860a,2026-04-14,Low Income,Financing,20,-0.61
a25c8f81-721d-4f02-909b-6b61ddb14b01,2026-04-16,Business,Economy,20,-0.63
376ed713-3cca-428f-ad8f-cce6b975a18a,2026-03-23,Student,Budget,13,1.0
7e0b7e02-cacf-4e4f-b192-8e1e605cb17c,2026-05-17,Couple,Budget,22,1.0
b30c299e-725a-455e-bc58-7a60bcf1bd8e,2026-04-30,Low Income,Budget,6,-0.19
2d104cbf-428c-47f5-b32f-e361d00edb1a,2026-03-30,Family,Right Vehicle,25,0.97
bbfa06d6-b768-4775-862b-7e8b66d48ab2,2026-05-19,Large Family,Economy,25,0.4
468e2827-c3ad-4997-800c-c405333fe5ee,2026-03-17,Student,Budget,20,-0.39
835e2c0e-e4b6-4c94-9dc1-133bd41c0069,2026-04-22,Large Family,Financing,7,-0.7
22ebc4d2-ba5f-4723-9201-47377ba3d1e3,2026-04-07,Student,Financing,22,0.36
60988c64-cb6d-46bf-a6a6-de20b425eb01,2026-05-13,Low Income,Availability,32,0.55
c77bcb55-7d3a-4269-ba67-58ed378ef99e,2026-04-22,Low Income,Financing,39,-0.28
19dc22cf-8c61-4d7a-9fbc-c77273099f5f,2026-04-18,Couple,Right Vehicle,26,0.46
9af470ac-aa4e-4fe3-95d0-9b6d60b47782,2026-04-16,Couple,Availability,2,0.14
34088672-d449-4227-be74-b60ef2b9f6f2,2026-04-20,Business,Budget,9,0.57
f0a2fab1-5db9-4b24-a4aa-efd1c45750be,2026-03-18,Family,Right Vehicle,12,-0.64
d2633dc0-8d4d-4819-8b25-5f75a3faffa5,2026-05-20,Family,Budget,2,-0.09
d03411f5-9a0a-401b-b48a-a1f8c6c15510,2026-03-03,Student,Budget,16,0.11
3157faa0-3660-4935-8866-cfe21be865d2,2026-04-01,Family,Budget,39,-0.9
24eac74c-6f14-4bbd-9978-f01533f9a32c,2026-05-10,Student,Financing,10,0.48
3f3a6fc3-dfd1-4477-946d-b51bd244ba21,2026-04-22,Student,Right Vehicle,25,0.78
86a71351-513b-4f18-bce7-c9f15b22ab28,2026-05-17,Student,Availability,13,0.7
68eb472f-0468-4024-ba49-07fcd091724f,2026-04-03,Business,Availability,37,0.01
766efffd-bdfb-4b88-843f-519dd41413ea,2026-02-22,Low Income,Right Vehicle,3,0.88
ce193bf3-2a15-472c-8bf9-112172056072,2026-02-24,Large Family,Availability,14,-0.23
e1feb2f2-9917-412a-a121-8b1524c19c87,2026-04-17,Student,Financing,13,0.1
